"exercicio","Funcao_cod","Funcao_desc","Acao_cod","Acao_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa","loa_mais_credito","empenhado","liquidado","pago","Ano"
"2024","14","Direitos da Cidadania","21GG","Igualdade de Direitos e Autonomia Econômica das Mulheres","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,26426944,0,0,0,0,2024
"2024","20","Agricultura","20Y0","Desenvolvimento da Aquicultura","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1830022,1960022,1560022,780022,780022,2024
"2024","20","Agricultura","20Y6","Pesquisa, Desenvolvimento e Transferência de Tecnologias para a Agropecuária","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,10400000,9400000,9400000,4708884,4460923,2024
"2024","11","Trabalho","20Z1","Qualificação Social e Profissional de Trabalhadores","41","Transferências a Municípios - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7e+05,7e+05,7e+05,7e+05,7e+05,2024
"2024","19","Ciência e Tecnologia","6702","Apoio a Projetos e Eventos de Educação, Divulgação e Popularização da Ciência e Educação Científica","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2800000,7900000,7894954,2194546,1922115,2024
"2024","18","Gestão Ambiental","00UN","Apoio à Implantação, Ampliação, Melhorias ou Adequação de Sistemas de Abastecimento de Água em Áreas de Atuação da Codevasf","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,3e+05,3e+05,7814,7814,2024
"2024","20","Agricultura","2000","Administração da Unidade","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,0,0,0,0,2024
"2024","15","Urbanismo","00SX","Apoio a Projetos de Desenvolvimento Sustentável Local Integrado","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,15553361,67064424,66818011,3573591,3573591,2024
"2024","05","Defesa Nacional","2518","Apoio à Pesquisa e ao Monitoramento Oceanográfico e Climatológico da Amazônia Azul","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6e+05,6e+05,599353,310857,305872,2024
"2024","10","Saúde","21CF","Implantação, Desenvolvimento e Manutenção de Saúde Digital, Telessaúde e Inovação no SUS","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+06,3971538,3422758,0,0,2024
"2024","17","Saneamento","00VJ","Apoio à Implantação, Ampliação ou Melhoria de Ações e Serviços de Saneamento Básico em Áreas Rurais","40","Transferências a Municípios","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,200200000,0,0,0,0,2024
"2024","10","Saúde","21CE","Implementação de Políticas de Atenção Primária à Saúde","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,4e+05,4e+05,0,0,2024
"2024","10","Saúde","6217","Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8610382,8610382,8610382,644000,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1641315,0,0,0,0,2024
"2024","14","Direitos da Cidadania","217Y","Gestão e Fomento de Políticas Públicas de Juventude","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,3e+05,3e+05,0,0,2024
"2024","10","Saúde","21CA","Apoio à Implantação, Ampliação e Melhoria de Sistemas Públicos de Abastecimento de Água em Municípios com até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE)","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+05,0,0,0,0,2024
"2024","10","Saúde","6179","Comunicação e Informações para a Educação em Saúde e em Ciência e Tecnologia","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,21056219,22472012,22471494,11609428,8454730,2024
"2024","06","Segurança Pública","21EO","Apoio ao Sistema Penitenciário Nacional","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4350000,0,0,0,0,2024
"2024","26","Transporte","20UC","Estudos, Projetos e Planejamento de Infraestrutura de Transportes","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,4e+06,0,0,0,0,2024
"2024","07","Relações Exteriores","00CB","Concessão de Bolsas de Estudo a Alunos Estrangeiros, no Sistema Educacional Brasileiro","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,450000,0,0,0,0,2024
"2024","21","Organização Agrária","21GB","Apoio e Fortalecimento ao Etnodesenvolvimento e Acesso à Terra e ao Território dos Povos e Comunidades Tradicionais e Quilombolas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,450000,2e+05,0,0,0,2024
"2024","12","Educação","20GK","Fomento às Ações de Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,58052242,46780220,46780199,874900,274900,2024
"2024","10","Saúde","21CF","Implantação, Desenvolvimento e Manutenção de Saúde Digital, Telessaúde e Inovação no SUS","41","Transferências a Municípios - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,28462,0,0,0,2024
"2024","08","Assistência Social","20GG","Promoção da Inclusão Socioeconômica de Pessoas em Situação de Vulnerabilidade","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,15677425,0,0,0,0,2024
"2024","27","Desporto e Lazer","20JP","Desenvolvimento de Atividades e Apoio a Programas e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","40","Transferências a Municípios","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,11516347,11258625,0,0,2024
"2024","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1927809,1927809,0,0,2024
"2024","12","Educação","8282","Reestruturação e Modernização das Instituições Federais de Ensino Superior","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1500000,1500000,0,0,2024
"2024","20","Agricultura","20Y0","Desenvolvimento da Aquicultura","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,0,0,0,0,2024
"2024","06","Segurança Pública","21BM","Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,7.32e+08,3436000,3436000,0,0,2024
"2024","21","Organização Agrária","21B6","Assistência Técnica e Extensão Rural","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6e+05,6e+05,516933,0,0,2024
"2024","16","Habitação","00TJ","Apoio à Melhoria Habitacional e Urbana","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+05,0,0,0,0,2024
"2024","10","Saúde","8581","Estruturação da Rede de Serviços de Atenção Primária à Saúde","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,4e+05,0,0,0,2024
"2024","14","Direitos da Cidadania","21GJ","Políticas de Prevenção, Acesso à Justiça e Enfrentamento à Violência contra as Mulheres","50","Transferências a Instituições Privadas sem Fins Lucrativos","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,0,10477116,10125936,0,0,2024
"2024","12","Educação","20RG","Reestruturação e Modernização das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,287899,287899,145446,64150,2024
"2024","27","Desporto e Lazer","20JP","Desenvolvimento de Atividades e Apoio a Programas e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,16261210,2029452,1620000,0,0,2024
"2024","18","Gestão Ambiental","00VA","Apoio à Implantação de Tecnologias de Acesso à Água","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,9e+05,0,0,0,0,2024
"2024","20","Agricultura","8593","Apoio ao Desenvolvimento da Produção Agropecuária Sustentável","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,111685,67500,67500,67500,2024
"2024","15","Urbanismo","00SX","Apoio a Projetos de Desenvolvimento Sustentável Local Integrado","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,73203573,40710486,40710486,0,0,2024
"2024","20","Agricultura","20ZV","Fomento ao Setor Agropecuário","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+06,25231100,25231100,4587105,4587105,2024
"2024","10","Saúde","21CC","Apoio a Implantação e Melhoria de Sistemas Públicos de Manejo de Resíduos Sólidos em Municípios de até 50.000 Habitantes, Exclusive em Regiões Metropolitanas (RM) ou Regiões Integradas de Desenvolvimento Econômico (RIDE)","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,7e+05,7e+05,0,0,2024
"2024","10","Saúde","21CE","Implementação de Políticas de Atenção Primária à Saúde","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,906792,906792,906792,0,0,2024
"2024","27","Desporto e Lazer","20YA","Apoio a Projetos de Excelência Esportiva nas Fases de Especialização e Aperfeiçoamento","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3100000,6600000,6599905,6099905,6099905,2024
